2100,variation,,"Alpha Long Sleeves T-shirts - Red",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-1,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,Red,,1,
2101,variation,,"Alpha Long Sleeves T-shirts - Blue",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-1,,,,,,5,size,,,1,,,,,,,,,,,,,,,,,,,color,Blue,,1,
2102,variation,,"Alpha Long Sleeves T-shirts - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-1,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2103,variation,,"Alpha Long Sleeves T-shirts - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-1,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2104,variation,,"Alpha Long Sleeves T-shirts - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-1,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2110,variable,M-LSL-1-2,"Alpha Long Sleeves T-shirts",1,0,visible,"Kwench Mens Long Sleeve Tshirt","The Long sleeves T-shirt for men is the best when it comes to style, comfort and uniqueness. It encompasses our vision for incorporating 'style' into fitness apparel. Made out of Super Light Moisture Soak Material, it gives you ultimate comfort even when you are undergoing intensive workout training.",,,taxable,,1,14,0,0,,,,,1,,,,"MEN, MEN > T-shirt &amp; Tops",,,"http://kwench.prangi.de/wp-content/uploads/2017/01/10a.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/10d.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/10c.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/10b.jpg",,,,,,,,,9,size,"L, M, XL, XXL",1,1,M,"•        Ultra-tight, body fit High sheen breathable polyester  Long Sleeve Tshirt
•        Kwench Vita® fabric, with all the benefits breathability, moisture control & Perfect fit, very comfortable to be worn all day
•        UPF 50  to protect your skin from the Sun's Ultraviolet rays
•        Extreme Elasticity to enhance shaping power & comfort and guarantee maximum freedom
•        ‘Hydra-Span’ System wicks sweat away from the body
•        Anti-odour technology prevents the growth of odour-causing microbes
•        Kwench Logo on Chest Panel
•        Body: Polyamide/Lycra",setting,label,no,default,0,,35,35,2111,2111,35,35,2111,2111,0,,color,"Blue, Maroon, Red",1,1,Blue
2111,variation,,"Alpha Long Sleeves T-shirts - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-2,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2112,variation,,"Alpha Long Sleeves T-shirts - Maroon",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-2,,,,,,7,size,,,1,,,,,,,,,,,,,,,,,,,color,Maroon,,1,
2113,variation,,"Alpha Long Sleeves T-shirts - Red",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-2,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,Red,,1,
2114,variation,,"Alpha Long Sleeves T-shirts - Blue",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-2,,,,,,5,size,,,1,,,,,,,,,,,,,,,,,,,color,Blue,,1,
2115,variation,,"Alpha Long Sleeves T-shirts - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-2,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2116,variation,,"Alpha Long Sleeves T-shirts - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-2,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2117,variation,,"Alpha Long Sleeves T-shirts - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-2,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2118,variable,M-LSL-1-3,"Alpha Long Sleeves T-shirts",1,0,visible,"Kwench Mens Long Sleeve Tshirt","The Long sleeves T-shirt for men is the best when it comes to style, comfort and uniqueness. It encompasses our vision for incorporating 'style' into fitness apparel. Made out of Super Light Moisture Soak Material, it gives you ultimate comfort even when you are undergoing intensive workout training.",,,taxable,,1,14,0,0,,,,,1,,,,"MEN, MEN > T-shirt &amp; Tops",,,"http://kwench.prangi.de/wp-content/uploads/2017/01/2a-2.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/d.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/2c-1.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/2b-2.jpg",,,,,,,,,11,size,"L, M, XL, XXL",1,1,M,"•        Ultra-tight, body fit High sheen breathable polyester  Long Sleeve Tshirt
•        Kwench Vita® fabric, with all the benefits breathability, moisture control & Perfect fit, very comfortable to be worn all day
•        UPF 50  to protect your skin from the Sun's Ultraviolet rays
•        Extreme Elasticity to enhance shaping power & comfort and guarantee maximum freedom
•        ‘Hydra-Span’ System wicks sweat away from the body
•        Anti-odour technology prevents the growth of odour-causing microbes
•        Kwench Logo on Chest Panel
•        Body: Polyamide/Lycra",setting,label,no,default,0,,35,35,2119,2119,35,35,2119,2119,0,,color,"Blue, Maroon, Red",1,1,Blue
2119,variation,,"Alpha Long Sleeves T-shirts - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-3,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2120,variation,,"Alpha Long Sleeves T-shirts - Maroon",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-3,,,,,,7,size,,,1,,,,,,,,,,,,,,,,,,,color,Maroon,,1,
2121,variation,,"Alpha Long Sleeves T-shirts - Red",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-3,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,Red,,1,
2122,variation,,"Alpha Long Sleeves T-shirts - Blue",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-3,,,,,,5,size,,,1,,,,,,,,,,,,,,,,,,,color,Blue,,1,
2123,variation,,"Alpha Long Sleeves T-shirts - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-3,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2124,variation,,"Alpha Long Sleeves T-shirts - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-3,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2125,variation,,"Alpha Long Sleeves T-shirts - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35,,,,,,,M-LSL-1-3,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2134,variable,M-SL-H-1,"Vigor Sleeveless Hoodies",1,0,visible,"Kwench Mens Sleeveless Hoodie","Sleeveless hoodies for men is the best when it comes to fashionable active wear, comfort and uniqueness. It encompasses our vision for incorporating 'style' into fitness apparel. Made out of Super Light Moisture Soak Material, it gives you ultimate fit and comfort even when you are undergoing intensive workout training.",,,taxable,,1,15,0,0,,,,,1,,,,"MEN > Hoodies &amp; Jackets, MEN",,,"http://kwench.prangi.de/wp-content/uploads/2017/01/14a.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/14f.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/14e.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/14d.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/14c.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/14b.jpg",,,,,,,,,15,size,"L, M, XL, XXL",1,1,M,"•        Ultra-tight, body fit High sheen breathable Loopback Cotton  Sleeveless Hoodie
•        Kwench Vita® fabric, with all the benefits breathability, moisture control & Perfect fit, very comfortable to be worn all day
•        UPF 50  to protect your skin from the Sun's Ultraviolet rays
•        Extreme Elasticity to enhance shaping power & comfort and guarantee maximum freedom
•        ‘Hydra-Span’ System wicks sweat away from the body
•        Anti-odour technology prevents the growth of odour-causing microbes
•        Kwench Logo on Chest Panel
•        Body: Cotton",setting,label,no,default,0,,35.00,35.00,2135,2135,35.00,35.00,2135,2135,0,,color,"Black, Olive Green",1,1,Black
2135,variation,,"Vigor Sleeveless Hoodies - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35.00,,,,,,,M-SL-H-1,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2136,variation,,"Vigor Sleeveless Hoodies - Olive Green",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35.00,,,,,,,M-SL-H-1,,,,,,7,size,,,1,,,,,,,,,,,,,,,,,,,color,"Olive Green",,1,
2137,variation,,"Vigor Sleeveless Hoodies - Black",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35.00,,,,,,,M-SL-H-1,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,Black,,1,
2139,variation,,"Vigor Sleeveless Hoodies - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35.00,,,,,,,M-SL-H-1,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2140,variation,,"Vigor Sleeveless Hoodies - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35.00,,,,,,,M-SL-H-1,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2141,variation,,"Vigor Sleeveless Hoodies - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,35.00,,,,,,,M-SL-H-1,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2149,variation,,"Kwench Long Sleeves T-shirts - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LSL-2-1,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2152,variation,,"Kwench Long Sleeves T-shirts - Maroon",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LSL-2-1,,,,,,5,size,,,1,,,,,,,,,,,,,,,,,,,color,Maroon,,1,
2153,variation,,"Kwench Long Sleeves T-shirts - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LSL-2-1,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2154,variation,,"Kwench Long Sleeves T-shirts - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LSL-2-1,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2155,variation,,"Kwench Long Sleeves T-shirts - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LSL-2-1,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2161,variation,,"Accelerate Designer Shorts - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-1,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2162,variation,,"Accelerate Designer Shorts - Grey - White",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-1,,,,,,5,size,,,1,,,,,,,,,,,,,,,,,,,color,"Grey - White",,1,
2163,variation,,"Accelerate Designer Shorts - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-1,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2164,variation,,"Accelerate Designer Shorts - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-1,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2165,variation,,"Accelerate Designer Shorts - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-1,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2169,variation,,"Accelerate Designer Shorts - Grey - Green",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-1,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,"Grey - Green",,1,
2175,variation,,"Accelerate Designer Shorts - Grey - Green",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-2,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,"Grey - Green",,1,
2176,variation,,"Accelerate Designer Shorts - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-2,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2177,variation,,"Accelerate Designer Shorts - Grey - White",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-2,,,,,,5,size,,,1,,,,,,,,,,,,,,,,,,,color,"Grey - White",,1,
2178,variation,,"Accelerate Designer Shorts - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-2,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2179,variation,,"Accelerate Designer Shorts - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-2,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2180,variation,,"Accelerate Designer Shorts - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-DSH-1-2,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2186,variable,M-LS-1-1,"Vigor Long Shorts",1,0,visible,"Kwench  Mens Long Shorts","These trendy and stylish shorts will make your workout routine comfortable, fun and stylish. Fashionable and functional enough to withstand the toughest workouts. Includes front and back mesh panels for the ultimate stylish look whilst providing optimum ventilation.",,,taxable,,1,15,0,0,,,,,1,,,,"MEN, MEN > Shorts",,,"http://kwench.prangi.de/wp-content/uploads/2017/01/15a.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/15d.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/15c.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/15b.jpg",,,,,,,,,34,size,"L, M, XL, XXL",1,1,M,"•        Ultra-tight, body fit High sheen breathable polyester/ Spandex Mens Long Shorts.
•        Kwench Vita® fabric, with all the benefits breathability, moisture control & Perfect fit, very comfortable to be worn all day
•        UPF 50  to protect your skin from the Sun's Ultraviolet rays
•        Extreme Elasticity to enhance shaping power & comfort and guarantee maximum freedom
•        ‘Hydra-Span’ System wicks sweat away from the body
•        Anti-odour technology prevents the growth of odour-causing microbes
Kwench Logo on mid thigh region.
•        Body: polyester/ Spandex",setting,label,no,default,0,,29.99,29.99,2194,2194,29.99,29.99,2194,2194,0,,color,"Blue, Brown, Grey, Maroon",1,1,Blue
2187,variation,,"Vigor Long Shorts - Brown",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-1,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,Brown,,1,
2188,variation,,"Vigor Long Shorts - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-1,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2189,variation,,"Vigor Long Shorts - Blue",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-1,,,,,,5,size,,,1,,,,,,,,,,,,,,,,,,,color,Blue,,1,
2190,variation,,"Vigor Long Shorts - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-1,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2191,variation,,"Vigor Long Shorts - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-1,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2192,variation,,"Vigor Long Shorts - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-1,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2193,variation,,"Vigor Long Shorts - Maroon",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-1,,,,,,8,size,,,1,,,,,,,,,,,,,,,,,,,color,Maroon,,1,
2194,variation,,"Vigor Long Shorts - Grey",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-1,,,,,,7,size,,,1,,,,,,,,,,,,,,,,,,,color,Grey,,1,
2200,variation,,"Vigor Long Shorts - Grey",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-2,,,,,,7,size,,,1,,,,,,,,,,,,,,,,,,,color,Grey,,1,
2201,variation,,"Vigor Long Shorts - Maroon",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-2,,,,,,8,size,,,1,,,,,,,,,,,,,,,,,,,color,Maroon,,1,
2202,variation,,"Vigor Long Shorts - Brown",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-2,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,Brown,,1,
2203,variation,,"Vigor Long Shorts - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-2,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2204,variation,,"Vigor Long Shorts - Blue",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-2,,,,,,5,size,,,1,,,,,,,,,,,,,,,,,,,color,Blue,,1,
2205,variation,,"Vigor Long Shorts - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-2,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2206,variation,,"Vigor Long Shorts - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-2,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2207,variation,,"Vigor Long Shorts - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-2,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2213,variation,,"Vigor Long Shorts - Grey",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-3,,,,,,7,size,,,1,,,,,,,,,,,,,,,,,,,color,Grey,,1,
2214,variation,,"Vigor Long Shorts - Maroon",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-3,,,,,,8,size,,,1,,,,,,,,,,,,,,,,,,,color,Maroon,,1,
2215,variation,,"Vigor Long Shorts - Brown",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-3,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,Brown,,1,
2216,variation,,"Vigor Long Shorts - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-3,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2217,variation,,"Vigor Long Shorts - Blue",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-3,,,,,,5,size,,,1,,,,,,,,,,,,,,,,,,,color,Blue,,1,
2218,variation,,"Vigor Long Shorts - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-3,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2219,variation,,"Vigor Long Shorts - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-3,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2220,variation,,"Vigor Long Shorts - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-3,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2225,variable,M-LS-1-4,"Vigor Long Shorts",1,0,visible,"Kwench  Mens Long Shorts","These trendy and stylish shorts will make your workout routine comfortable, fun and stylish. Fashionable and functional enough to withstand the toughest workouts. Includes front and back mesh panels for the ultimate stylish look whilst providing optimum ventilation.",,,taxable,,1,14,0,0,,,,,1,,,,"MEN, MEN > Shorts",,,"http://kwench.prangi.de/wp-content/uploads/2017/01/19a.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/19e.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/19d.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/19c.jpg, http://kwench.prangi.de/wp-content/uploads/2017/01/19b.jpg",,,,,,,,,33,size,"L, M, XL, XXL",1,1,M,"•        Ultra-tight, body fit High sheen breathable polyester/ Spandex Mens Long Shorts.
•        Kwench Vita® fabric, with all the benefits breathability, moisture control & Perfect fit, very comfortable to be worn all day
•        UPF 50  to protect your skin from the Sun's Ultraviolet rays
•        Extreme Elasticity to enhance shaping power & comfort and guarantee maximum freedom
•        ‘Hydra-Span’ System wicks sweat away from the body
•        Anti-odour technology prevents the growth of odour-causing microbes
Kwench Logo on mid thigh region.
•        Body: polyester/ Spandex",setting,label,no,default,0,,29.99,29.99,2226,2226,29.99,29.99,2226,2226,0,,color,"Blue, Brown, Grey, Maroon",1,1,Blue
2226,variation,,"Vigor Long Shorts - Grey",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-4,,,,,,7,size,,,1,,,,,,,,,,,,,,,,,,,color,Grey,,1,
2227,variation,,"Vigor Long Shorts - Maroon",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-4,,,,,,8,size,,,1,,,,,,,,,,,,,,,,,,,color,Maroon,,1,
2228,variation,,"Vigor Long Shorts - Brown",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-4,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,Brown,,1,
2229,variation,,"Vigor Long Shorts - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-4,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2230,variation,,"Vigor Long Shorts - Blue",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-4,,,,,,5,size,,,1,,,,,,,,,,,,,,,,,,,color,Blue,,1,
2231,variation,,"Vigor Long Shorts - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-4,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2232,variation,,"Vigor Long Shorts - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-4,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2233,variation,,"Vigor Long Shorts - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,29.99,,,,,,,M-LS-1-4,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2240,variation,,"Kwench Enhance Shorts (Dark) - Grey",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-1D,,,,,,7,size,,,1,,,,,,,,,,,,,,,,,,,color,Grey,,1,
2241,variation,,"Kwench Enhance Shorts (Dark) - Beige",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-1D,,,,,,8,size,,,1,,,,,,,,,,,,,,,,,,,color,Beige,,1,
2242,variation,,"Kwench Enhance Shorts (Dark) - Brown",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-1D,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,Brown,,1,
2243,variation,,"Kwench Enhance Shorts (Dark) - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-1D,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2245,variation,,"Kwench Enhance Shorts (Dark) - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-1D,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2246,variation,,"Kwench Enhance Shorts (Dark) - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-1D,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2247,variation,,"Kwench Enhance Shorts (Dark) - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-1D,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2253,variation,,"Kwench Enhance Shorts (Dark) - Grey",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-2D,,,,,,7,size,,,1,,,,,,,,,,,,,,,,,,,color,Grey,,1,
2254,variation,,"Kwench Enhance Shorts (Dark) - Beige",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-2D,,,,,,8,size,,,1,,,,,,,,,,,,,,,,,,,color,Beige,,1,
2255,variation,,"Kwench Enhance Shorts (Dark) - Brown",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-2D,,,,,,6,size,,,1,,,,,,,,,,,,,,,,,,,color,Brown,,1,
2256,variation,,"Kwench Enhance Shorts (Dark) - M",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-2D,,,,,,1,size,M,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2257,variation,,"Kwench Enhance Shorts (Dark) - XXL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-2D,,,,,,4,size,XXL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2258,variation,,"Kwench Enhance Shorts (Dark) - XL",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-2D,,,,,,3,size,XL,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2259,variation,,"Kwench Enhance Shorts (Dark) - L",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-2D,,,,,,2,size,L,,1,,,,,,,,,,,,,,,,,,,color,,,1,
2261,variation,,"Kwench Enhance Shorts (Dark) - Grey",1,0,visible,,,,,taxable,parent,1,,0,0,,,,,0,,,19.99,,,,,,,M-SH-1-4D,,,,,,7,size,,,1,,,,,,,,,,,,,,,,,,,color,Grey,,1,
